"Gene","c1.lymph","c1.wbc","c1.crp","c1.ulccol","c1.crohns","c1.MS","c1.RA","c1.SLE","c1.T1D","c1.AD","c1.PD","c1.ALS","c1.epilepsy","c1.stroke","c2.lymph","c2.wbc","c2.crp","c2.ulccol","c2.crohns","c2.MS","c2.RA","c2.SLE","c2.T1D","c2.AD","c2.PD","c2.ALS","c2.epilepsy","c2.stroke","c3.lymph","c3.wbc","c3.crp","c3.ulccol","c3.crohns","c3.MS","c3.RA","c3.SLE","c3.T1D","c3.AD","c3.PD","c3.ALS","c3.epilepsy","c3.stroke","c4.lymph","c4.wbc","c4.crp","c4.ulccol","c4.crohns","c4.MS","c4.RA","c4.SLE","c4.T1D","c4.AD","c4.PD","c4.ALS","c4.epilepsy","c4.stroke"
"HERPUD1",2.85032075264611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23238708617113,2.65623811692729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26348732344823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15907608897219,NA,2.06554944479491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSBP1",2.09840631729669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66342404265741,NA,NA,2.57768612348717,NA,NA,NA,NA,NA,2.35172552539565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32007961112178,NA,NA,NA,NA,NA,NA,NA
"IER3IP1",2.06633375192963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14176624486621,NA,3.89013791308529,2.14774412629589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57263450048749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17684973657712,3.65269694118413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFNGR1",2.29171843543931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69944342912227,3.66597854914678,NA,NA,NA,-2.24716047121574,NA,NA,NA,NA,NA,NA,NA,NA,2.79282046013245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19250209396259,2.52386054123874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IKZF5",-2.23346965834895,-2.27801588150173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72754975880266,NA,NA,NA,2.16503082550519,-2.66598769041447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11756362733008,NA,NA,NA,NA,-2.11198689212643,NA,NA,NA,NA,NA,NA,NA
"IL2RB",2.43710963934264,2.35117660944633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60932251902508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88976319328419,NA,NA,2.31191776909166,NA,2.08641182958844,NA,NA,NA
"IRS2",-2.27491912354797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94448848032957,2.1421599293344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09704223266095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITCH",2.28687915125213,NA,NA,NA,NA,NA,NA,2.51874947381818,2.13641329035722,NA,NA,NA,NA,NA,NA,NA,2.13038690110715,NA,NA,NA,NA,4.02948797432899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JTB",2.12189211955098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34952915884328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51545364399568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHNYN",2.54570220955552,2.19871088510632,NA,NA,NA,-2.46204541987932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70175629951035,NA,NA,NA,3.01013461474337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20213524020981,NA,NA,NA,NA,NA
"KIAA1429",2.06226752524075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.863025806267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAP3",2.06246045864149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80338799281477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19765295333536,NA,-2.35536811757729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAPTM4A",2.2194155212745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07454188697355,NA,NA,2.15197268818915,NA,NA,NA,NA,NA,3.65058166282174,2.49115859421725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAPTM5",2.58312887087391,2.18890534896696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20150146620245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23099434942591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC00094",2.48704466115559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17999828724221,NA,NA,NA,NA,NA,2.0870812533116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC00470",2.11969179118349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35654073000491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41799495264721,2.32734396130838,NA,NA,2.24281308530657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43334978289032,NA,NA,NA,-2.25440503390603,NA,NA,NA,NA,NA,NA,NA,NA
"LINC00471",-2.37279140333899,NA,NA,NA,NA,NA,-2.309266922821,NA,NA,NA,NA,2.45618627037387,NA,NA,NA,NA,3.56313327968683,NA,NA,NA,NA,3.53976435088689,NA,NA,NA,NA,NA,NA,2.19282538613214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08006768930929,NA,NA,NA
"LINC00483",2.45631345460893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC00574",2.24285631357147,2.20242229273705,2.39965021044661,2.33118691604531,NA,NA,NA,NA,NA,NA,NA,NA,2.33829822274426,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6415725230316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52237436207955,NA,NA
"LINC00964",2.16715764192553,NA,NA,NA,NA,NA,2.44367463716104,NA,2.0877568433404,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06478904841113,NA,NA,NA,2.53166432965718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3344137317911,3.67899524030535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC100505738",-2.97055059194186,-2.59522813645636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42491531174946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31299684486798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15861183383486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC494141",-2.66158763549725,NA,NA,NA,NA,NA,2.64262750677015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12147826203307,NA,NA,NA,2.39213261361567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC553103",2.49528797855698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38557043219737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC728342",-2.74546547203086,NA,NA,NA,-2.51164061101627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41607125918478,NA,-2.3183222431243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39485748087375,NA,NA,NA
"LPIN3",2.08139434218948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24712061756152,NA,NA,-2.46661744572845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01498058421757,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRRC47",2.30084757317991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29523362013204,2.47908692203863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24198800414187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTV1",2.27001082042913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAEA",2.29340001593569,2.98184116248665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10464161901743,NA,2.37626422440107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12130915617921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02863053228348,3.06635138549688,NA,NA,NA,-2.35116258030534,NA,NA,NA,NA,NA,NA,NA,NA
"MAML2",-2.82118195393219,-2.5948129005326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33967852760174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42206615445888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCH7",2.71898270921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26043295027974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCC",2.24095128746228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07361200942349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48690581980933,NA,NA,NA,NA,NA
"MCL1",2.10445995923882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30233652176592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07210914183632,2.09115620508074,NA,NA,NA,-2.05740296167043,NA,NA,NA,NA,NA,NA,NA,NA
"MCM6",2.2949015811511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91110345474881,NA,NA,NA,NA,-2.40159483457562,NA,NA,NA,NA,-2.41500493501665,NA,NA,NA,NA,2.41441950504635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08148226548659,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56388559274635
"MGC27345",2.55360285552543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02772461493799,NA,NA,NA,-2.13544111658257,NA,2.59636556619407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10700083028773,NA,NA
"MMS19",2.66527724572101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44424245565567,NA,NA,NA,NA,NA,NA,NA,2.2527004276885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58652472608651,NA,NA,NA,NA,NA,NA,NA
"MORF4L1",2.08759442071282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23384108036383,NA,NA,2.84812952540696,NA,NA,NA,-2.64629637185121,NA,NA,NA,NA,NA,NA,NA,NA,3.20923090960113,2.39962683785592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77629059674674,4.52686985233171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MORF4L2",2.46986700337067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36227990004389,2.12141146682527,NA,NA,2.12831498222742,-2.38706402031399,2.75921221087075,NA,2.2596307445264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MPC1",2.91490630630221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1147410773343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7758361054695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MRPL51",2.15893691954206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25815029288615,NA,NA,NA,2.91568507332305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35803861827245,NA,NA,2.1560227430409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MRPS5",2.59366868307908,2.38082345306992,2.89642038222048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90511273637113,2.33145102930661,NA,NA,NA,-2.62678116200663,NA,NA,NA,NA,-2.66008149887651,NA,NA,NA,2.61731571328352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07988393723949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MTIF2",2.54403300743538,2.2264881462863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10974349653462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYO5C",2.08640994102386,2.71893845490626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07962944107839,2.89051621461013,NA,NA,NA,-2.78352492350932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12739365063989,NA,NA,NA,NA,2.25878835574594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAA20",2.20112856628627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3888946638864,NA,NA,NA,NA,NA,NA,NA,2.21196577094063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88559783591399,4.72690652144259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAAA",-2.37224617444731,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15836319002194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43871455637344,NA,NA,NA,NA,NA
"NDNL2",2.07603432650181,2.93438700902554,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51353684455579,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97368883259396,NA,NA,NA,NA,NA,NA,3.80988156551092,2.47192492578519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79480467712915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKBIZ",2.28486227050277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35148933905438,NA,NA,NA,NA,NA,NA,2.60427931330649,-2.53668234086266,2.08170513982926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHP2L1",2.37183595418708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08682235099154,2.88439848004189,NA,NA,NA,-2.37879429192857,NA,NA,2.665366963047,NA,NA,NA,NA,NA,2.55207651589723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49229104636967,2.59171870040343,NA,NA,2.45986311135363,NA,NA,NA,2.40790850534257,NA,NA,NA,NA,NA
"NLRP3",2.29752390217022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39997405890276,2.09632179570028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85754159120772,2.23074727489511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C2AP",2.27597178922575,NA,NA,NA,NA,NA,NA,NA,NA,-2.15339246073587,NA,NA,NA,NA,NA,2.22061728486042,NA,NA,NA,-2.9157376732064,NA,NA,NA,NA,NA,NA,NA,NA,2.68688499188359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23345673945623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20545802225929,NA
"NT5C2",2.65935002342242,NA,2.78883074018517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63750225459458,NA,NA,NA,NA,NA,NA,NA,2.90471257019677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48378730902942,NA,NA,NA,NA,NA,NA,NA
"NUMA1",2.26189410933071,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13110116532055,2.44255585410412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58119406164886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUTF2",2.63916212986036,2.52267639986052,2.49554585386405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32021378825855,2.44383268546965,NA,NA,NA,NA,NA,NA,NA,2.05933356077859,NA,NA,NA,NA,NA,2.20752255558785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NYAP2",2.63161377978094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52840332460296,NA,NA,NA,NA,NA,2.28100176445258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCIAD2",2.45768543631387,2.24136632210541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28684437432826,2.69589183923937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07671516704794,2.05886558654035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42320224452192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ODF2L",2.50692460801708,NA,3.16338788390069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29877491829961,NA,NA,NA,NA,NA
"OTUD3",2.76380893148843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29201949731845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P4HB",2.14594800843322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAIP2",2.21877344469853,2.61476470835841,2.84517972865875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5017866253327,NA,NA,NA,NA,NA,NA,NA,2.20731248485545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08824140738156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PCNA",2.27481696844756,2.3635193796296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82257345500471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDCD10",2.52786584495522,2.46756522217478,NA,NA,NA,NA,NA,NA,NA,2.07797252500737,NA,NA,NA,NA,2.65454493904479,NA,NA,NA,NA,-2.64876400680444,NA,NA,NA,NA,NA,NA,NA,NA,2.26661388727352,2.40264199373263,NA,NA,NA,-2.42953860284975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05708381307159,NA,NA,NA,NA,NA,NA,NA,NA
"PDCD7",-2.3874851467104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18166922004497,NA,NA,NA,NA,NA,NA,2.2212524272498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDIA3",2.39974964401871,2.23913605752697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43533834538239,2.53828824598739,NA,2.2367110376558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23816870951315,NA,NA,NA,NA,3.09617901303378,NA,NA,NA,NA,NA,NA,NA
"PIK3R1",2.53793286908338,NA,NA,NA,2.18234318467907,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07663735885629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60539504603595,2.84660665574586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06700803248961,NA,NA,NA,NA,NA,NA,2.34263927680004,NA,NA,NA,NA,NA
"PIM1",-2.59655076571409,NA,NA,NA,NA,NA,NA,-2.7288521073817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46016495108006,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3771574965441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIM2",2.08648434043538,2.41982430411056,2.4282732715405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10482566762525,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21874484982831,NA,NA,NA,NA,NA,2.46064550843769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49123057360181,NA,NA,NA,NA,NA,NA,-2.42745040110205,NA,NA,2.42006535379295,NA,NA,NA,NA,NA
"PJA2",2.10787727415853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09760392182156,NA,NA,NA,NA,NA,NA,NA,NA,3.0391930324874,2.30842174918825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78854050030584
"PLA2G16",2.59305948336427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63639722088799,NA,NA,NA,NA,NA,NA,NA,2.36476104733437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
